melody[n],7.80103949125
musical[j],7.64990510697
singer[n],7.42443903859
choral[j],7.32983087627
musical[n],7.31766672133
tune[n],7.19977700483
song[n],7.18178400563
singing[n],7.18150416964
flute[n],7.13334432297
violin[n],7.12526493624
improvisation[n],7.11138738435
orchestral[j],7.09262661606
cello[n],7.08726297122
orchestra[n],7.06874025846
serenade[n],7.02725585453
cadenza[n],7.02414301832
melodious[j],7.02054429644
accompaniment[n],7.02027764516
symphony[n],6.9998409782
lute[n],6.97513177681
harp[n],6.97047424262
playing[n],6.96196473932
vocal[n],6.95358013014
lilt[n],6.91235690323
orchestration[n],6.89232376301
love-song[n],6.89148279752
repertoire[n],6.88435092923
folk-song[n],6.8679204904
instrumentation[n],6.86598374004
guitar[n],6.84518787109
sing[v],6.83427196152
duet[n],6.83426464038
anthem[n],6.79895842796
harpsichord[n],6.79029858647
chant[n],6.79028373726
madrigal[n],6.77444066533
arpeggio[n],6.77277893408
waltz[n],6.76914955662
musically[r],6.76816237523
zither[n],6.76545860369
nocturne[n],6.74491914898
obbligato[n],6.74277470782
soloist[n],6.74114725663
fantasia[n],6.73936502438
intermezzo[n],6.73748835588
ragtime[n],6.71883823936
fugue[n],6.71483968914
symphonic[j],6.7114362997
chorus[n],6.71108703088
vocal[j],6.71102219422
part-song[n],6.70509471049
lyre[n],6.70361177978
composer[n],6.68773943339
choral[n],6.6774365963
clavichord[n],6.67475618583
rhythm[n],6.66774831159
attuned[j],6.66708499365
scherzo[n],6.66380244363
cantabile[n],6.66343835359
recitative[j],6.6594367388
musician[n],6.65696548062
cadence[n],6.65115624367
obligato[n],6.64894956937
love-song[j],6.63923851231
tone-poem[n],6.63828662207
pianoforte[n],6.62986211209
melodist[n],6.62864235085
oboe[n],6.62724103394
chamber-music[j],6.61605378962
recitative[n],6.61215943433
tuneful[j],6.60675678531
trill[n],6.60583303186
tune[v],6.60416349516
rhapsody[n],6.60388815453
wagnerian[j],6.60357987742
andante[n],6.59733322909
clarinet[n],6.58579894852
operatic[j],6.58218625763
ditty[n],6.55917046889
clarionet[n],6.55561297984
melodiously[r],6.5512723962
rhythmic[j],6.54900893507
unison[n],6.54658969423
roulade[n],6.54324138112
pianissimo[n],6.53787088454
lyric[n],6.53660504658
adagio[n],6.52469622307
bravura[j],6.52097471441
mandolin[n],6.51822381492
choric[j],6.51755824133
concerto[n],6.51377887712
vocalist[n],6.51353081819
requiem[n],6.5122496023
grieg[n],6.50919285876
minstrel[n],6.50612985672
contralto[n],6.50493276756
schumann[n],6.50205028249
dulcet[j],6.50086289886
schubert[n],6.49932983174
strum[v],6.49003115685
tremolo[n],6.48169323486
dancing[n],6.46796109073
chord[n],6.46235859087
woodwind[n],6.45381384135
melody[j],6.45125218661
trombone[n],6.44792744661
sonata[n],6.44752308095
roundelay[n],6.4412682666
quartet[n],6.43832422902
strumming[n],6.43331089346
catchy[j],6.4326023583
hymn[v],6.43057587894
wind-instrument[n],6.42986669632
bravura[n],6.42484370536
full-toned[j],6.42164318156
contrapuntal[j],6.42027338916
allegro[n],6.41888229004
hautboy[n],6.41545355442
double-bass[n],6.41128911362
wood-wind[n],6.41099859376
banjo[n],6.40836038821
bassoon[n],6.40480211063
modulation[n],6.40477339674
aria[n],6.40409243691
bagpipe[n],6.40316072359
rag-time[j],6.40144734783
mazurka[n],6.39326163318
melodic[j],6.38683734847
symphonious[j],6.38293287895
baritone[n],6.38222207804
gounod[n],6.37463223962
dulcimer[n],6.37191727919
piano[n],6.36957273307
organ-like[j],6.36837529247
prelude[n],6.36584339989
musick[n],6.36230973147
