0.0,OUSLEY.txt-500,"The record of his life is one of unostentatious goodness and unobtrusive earnestness in the performance of appointed labour. He was the only son of the Right Hon. Sir Gore Ouseley, the eminent Oriental scholar, who was successively Ambassador and Minister Plenipotentiary to Persia and St. Petersburgh, by his marriage with Harriet Georgina, daughter of Mr. John Whitelocke. He was born in London in August, 1825, consequently he was in the sixty^ fourth year of his age at the time of his death. He was called Frederick after the Duke of York, and Arthur after the Uuke of Wellington, his godfathers. "
0.0,PILGRIM.txt-501,"<p>In 1881 I began to attend some of the great Musical Festivals, going to Worcester as the guest of the Dean, Lord Alwyne Compton; also undertaking the onerous task of writing an account of the proceedings for the Press, a tiresome and fatiguing duty which I never tried to do again. But it was a very pleasant time. One of my fellow guests was Dr. Stone, a wellknown amateur who played the contra-fagotto* at the Festival, and we made a good deal of music at the Deanery. Dr. Stone's instrument was an enormous affair (Santley once told him that it resembled the stand-pipe at Chelsea Waterworks!). We arranged a duet for contra-fagotto and piano, the theme being that of the well-known round, ""Three blind mice."" Stone played the tune at an incredible depth, and my part was to demonstrate the scamperings of the mice. The composition had a great success. It was never printed, nor do I think there is any record of its performance in the annals of the Festival.</p>"
0.0,PILGRIM.txt-502,"Most of my life has been devoted (though not exclusively) to the service of the Church. As boy and man I have served under seven Deans, I have worked with eleven Precentors, while Canons, Vicars-Choral, and Choristers are too numerous to mention. Outside the Church I have laboured at my Profession as Conductor, Teacher in Colleges, Lecturer, and University Professor. In all these various ways I have tried to serve the cause of Music. Whether I have done all that in me lay, readers of the following pages must decide. But, at any rate, I can conscientiously say I have done my best to fulfil worthily the duties of any position to which I have been called. "
0.0,PILGRIM.txt-503,"<p>Hall&eacute; was a great musical power at Manchester, and deservedly so. He had established a fine orchestral and choral force, and gave concerts of first-class importance every week at Manchester and in many of the great Northern towns. He was an excellent conductor, without any tricks or oddities. As a conductor of choral music he was just as successful as with the orchestra, which is not always the case. He did not train the choir, that being done for him by a chorus-master of splendid energy and resource, Charles Hecht. The choir worshipped Hall&eacute;, the Lancashire lads and lasses coming entirely under his sway. I think he was never nonplussed but once. This was during one of the many performances of Berlioz's ""Faust"" (a work that Hall&eacute; had really restored to life, at least in England). In the well known Serenade for Mephistopheles there is a dramatic and dangerous part for the choir, who have to come in with a sudden satirical ""Ha !"" in the course of the song. An enthusiastic tenor in the choir was always very alert and on the spot to those who watched him, as I often did. But on this occasion he was a little too alert, and just a moment before the whole choir should enter, he came in alone with a loud nasal ""Ha !"" The effect was fearful, the choir could hardly go on, the audience were convulsed, and Hall&eacute; well he would have killed the man, I am sure, if he could, and he tried to do so with his eye. I never saw that tenor again, some say he emigrated.</p>"
0.0,PILGRIM.txt-504,"THE Canterbury Pilgrims, many years ago, probably passed through the streets or in the immediate neighbourhood of the old City of Rochester as they wended their way to and from the Shrine of Thomas a Becket. Their journeys lay through a diversified and beautiful country, and though toilsome could not have been without many happy days. Through the streets of the same old City of Rochester, nearly seventy years ago, I used to pass to and fro to attend to my duties at the Cathedral, starting on the Pilgrimage recorded in the following pages. My journey has been a long one, my experiences very diversified. I have had as companions, like the Canterbury Pilgrims, a varied Company of all Professions and Ranks of Men. My life's work has been attended with many joys and some sorrows, yet my days have not been really toilsome, and I have indeed been happy in my opportunities. The notes of my life which I have been tempted to put on record contain nothing very remarkable, of that I am quite conscious. But the duties which have fallen to me in connection with many important functions at the Abbey will be of some little interest to my friends at least. And possibly the story of my career may be an encouragement to some boy or boys in Cathedral Choirs upon whom in due time the care of our Cathedral Music may devolve."
0.0,PILGRIM.txt-505,"<p>An irreverent interruption was caused on one occasion when a demonstration of working men marched from Trafalgar Square into the South Transept. But after all they were not very unruly, and listened with interest and some appreciation to Wesley's ""Wilderness."" The Suffragettes were a little more unreasonable at times, and frequently I had powerfully to intervene with the organ to cover up their remarks.</p>"
0.0,PILGRIM.txt-506,"Duke of Wellington's Funeral Rochester Cathedral Mr. J. L. Hopkins Private Theatricals A Barrel of Apples A Caning Incident Mr. Miles An Ingenious Use of a Mirror Joseph Maas Launch of the "" Cressy "" Landing of Princess Alexandra at Gravesend An Ideal Precentor. "
0.0,PILGRIM.txt-507,"<p>Dr. Maclean made some graceful references to our service at the Abbey, and to me. I venture to give an extract : ""Sir Frederick Bridge, whose energy is inexhaustible in illustrating the great features of his country's music, and to whom every anniversary is a festal day, marked St. Peter's Day with functions at the Abbey commemorative of S. S. Wesley's birth-centenary. Along with the religious service for the day, eight of the great anthems were sung in the Nave by a choir of two hundred and fifty, with organ accompaniment (Alcock), but conducted from a rostrum (Bridge), and so rendered with vigour and expression. The effect was supremely impressive Later an organ-recital of eight of the S. S. Wesley organ-works by eight different organists, the most effective being Choral Song and Fugue (Kendrick Pyne) and National Anthem with Fugue (Bridge) . . .""</p>"
0.0,PILGRIM.txt-508,"When he wrote ""The Pickwick Papers"" Dickens was quite a young man, but he evidently knew the Cathedral of Rochester very well, as is evidenced by his allusion to the steps worn by pilgrims' feet, and later in the same sentence to ""Jerkins too matchlocks."" These worn steps led up to the Chapel of St. William of Perth, the patron saint of the city, who it is said was murdered near Rochester in the I3th century, while on a pilgrimage from Scotland to the Holy Land. During the centuries his shrine became a resort for pilgrims, and in this same Chapel I was often allowed to look at a soldier's equipment comprising a buff jerkin and a matchlock, which were preserved in a case."
0.0,PILGRIM.txt-509,"<p>A VERY interesting experience which came to me in my early years at the Abbey was the opportunity of meeting Lord Tennyson. As already mentioned, when living at Windsor I had made a musical setting of ""Christmas Bells,"" a poem from ""In Memoriam,"" and this being sung in the Abbey at Christmas-time had attracted the attention of a friend of Lord Tennyson, Mr. Baillie-Hamilton. He had also heard privately a performance of a setting of mine of Tennyson's humorous poem, ""The Goose."" Through Mr. Baillie-Hamilton's introduction, I got to know the Hon. Hallam Tennyson, and it was decided that the two settings should be performed at an evening party at the house of Lord Tennyson in Eaton Square. I took a portion of the Abbey choir with me, and we sang these two compositions before a large company. ""The Goose,"" with its humorous words, and, I think, fairly humorous music, seemed to please the audience very much. Indeed, I know it gave satisfaction to the Poet in one point.There is a verse in the poem describing the old owner of the goose getting prosperous with the results of her poultry-keeping, and the lines run : And feeding high and living soft Grew plump and able-bodied, Until the grave churchwarden doffed, The parson smirked and nodded. This is set in a mock sentimental way, and it produced considerable merriment, the Poet saying in my hearing, evidently with some satisfaction, ""That 's the poem the critics said showed I had no sense of humour."" It seemed to me that he had for the first time been quite easy in his mind on this subject. Another observation which I must record also came from the Poet in connection with this song. Mr. Frederick Locker, who was one of the guests, and himself a poet of no mean order, congratulated me before Tennyson on the way in which I had set the words, saying: ""I hope that your name will go down to posterity associated with the poem and its author."" ""In fact,"" added Tennyson, ""the current of my poetry will be Bridged"".</p>"
